id,Title,Content,Date,Permalink,Categories,Tags
214,Lightpainting,"Eine Spiegelreflexkamera mit arretierbarem Fernauslöser bietet sich  zu Light-painting geradezu an. Ausreichend dunkel war es auch:

<a href=""https://saiht.de/blog/wp-content/uploads/2015/11/IMGP21061.jpg""><img class=""aligncenter wp-image-246 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2015/11/IMGP21061-1024x576.jpg"" alt=""IMGP2106"" width=""840"" height=""473"" /></a>

So entstehen schnell Jedi's mit ihren Laserschwertern:

<a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2107.jpg""><img class=""aligncenter wp-image-216 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2107-1024x685.jpg"" alt=""IMGP2107"" width=""840"" height=""562"" /></a>

Auch das Klonen wird viel einfacher:

<!--more-->

<a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2129.jpg""><img class=""aligncenter wp-image-217 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2129-1024x685.jpg"" alt=""IMGP2129"" width=""840"" height=""562"" /></a>

Man kann sich auch leicht von seinem Körper trennen:

<a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2131.jpg""><img class=""aligncenter wp-image-219 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2131-1024x685.jpg"" alt=""IMGP2131"" width=""840"" height=""562"" /></a>
<p style=""text-align: center;""><a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2100.jpg""><img class=""aligncenter wp-image-224 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2100-1024x685.jpg"" alt=""IMGP2100"" width=""840"" height=""562"" /></a><a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2101.jpg""><img class=""aligncenter wp-image-225 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2101-1024x685.jpg"" alt=""IMGP2101"" width=""840"" height=""562"" /></a><a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2103.jpg""><img class=""aligncenter wp-image-226 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2103-1024x685.jpg"" alt=""IMGP2103"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2104.jpg""><img class=""aligncenter wp-image-227 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2104-1024x685.jpg"" alt=""IMGP2104"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2111.jpg""><img class=""aligncenter wp-image-228 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2111-1024x685.jpg"" alt=""IMGP2111"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2114.jpg""><img class=""aligncenter wp-image-229 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2114-1024x685.jpg"" alt=""IMGP2114"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2115.jpg""><img class=""aligncenter wp-image-230 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2115-1024x685.jpg"" alt=""IMGP2115"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2116.jpg""><img class=""aligncenter wp-image-231 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2116-1024x685.jpg"" alt=""IMGP2116"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2123.jpg""><img class=""aligncenter wp-image-232 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2123-1024x685.jpg"" alt=""IMGP2123"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2126.jpg""><img class=""aligncenter wp-image-233 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2126-1024x685.jpg"" alt=""IMGP2126"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2124.jpg""><img class=""aligncenter wp-image-234 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2124-1024x685.jpg"" alt=""IMGP2124"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2128.jpg""><img class=""aligncenter wp-image-235 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2128-1024x685.jpg"" alt=""IMGP2128"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2130.jpg""><img class=""aligncenter wp-image-236 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2130-1024x685.jpg"" alt=""IMGP2130"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2134.jpg""><img class=""aligncenter wp-image-238 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2134-1024x685.jpg"" alt=""IMGP2134"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2135.jpg""><img class=""aligncenter wp-image-239 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2135-1024x685.jpg"" alt=""IMGP2135"" width=""840"" height=""562"" /></a> <a href=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2136.jpg""><img class=""aligncenter wp-image-240 size-large"" src=""http://hofkoh.de/wp-content/uploads/2015/11/IMGP2136-1024x685.jpg"" alt=""IMGP2136"" width=""840"" height=""562"" /></a> <a href=""https://saiht.de/blog/wp-content/uploads/2015/11/IMGP2137.jpg""><img class=""aligncenter wp-image-241 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2015/11/IMGP2137-1024x685.jpg"" alt=""IMGP2137"" width=""840"" height=""562"" /></a> <a href=""https://saiht.de/blog/wp-content/uploads/2015/11/IMGP2141.jpg""><img class=""aligncenter wp-image-242 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2015/11/IMGP2141-1024x685.jpg"" alt=""IMGP2141"" width=""840"" height=""562"" /></a></p>
So setzt man sich nicht in die Nesseln, sondern ins Feuer:

<a href=""https://saiht.de/blog/wp-content/uploads/2015/11/IMGP2140.jpg""><img class=""aligncenter wp-image-243 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2015/11/IMGP2140-1024x592.jpg"" alt=""IMGP2140"" width=""840"" height=""486"" /></a>",2015-11-21,https://saiht.de/blog/2015/11/21/lightpainting/,Projects,Freizeit|Gartenparty
251,"Sternbilder im Winter","Mit etwas Langzeitbelichtung sind die Sternbilder auf einer Aufnahme gut zu erkennen. Im Verlauf einiger Minuten sieht man die Drehung des Sternhimmels, hier in einem animierten GIF zusammengefasst.

<a href=""https://saiht.de/blog/wp-content/uploads/2015/12/Sternbilddrehung.gif"" rel=""attachment wp-att-253""><img class=""aligncenter wp-image-253 size-full"" src=""https://saiht.de/blog/wp-content/uploads/2015/12/Sternbild_klein.gif"" alt=""Sternbild_klein"" width=""300"" height=""200"" /></a>",2015-12-15,https://saiht.de/blog/2015/12/15/sternbilder-im-winter/,Hofkoh|Schule,Astronomie|Freizeit|Physik
261,"Musteraufgaben Physik 10","Musteraufgaben für die Klausur am 12. Februar 2016. Die Aufgaben werden am Montag in der 7. Stunde besprochen, also ab 12:45 Uhr. Eine Musterlösung wird hier später eingestellt.
<p style=""text-align: center;""><a href=""http://hofkoh.de/wp-content/uploads/2016/02/Musteraufgaben.pdf"" rel="""">Musteraufgaben</a></p>
<p style=""text-align: center;""><a href=""http://hofkoh.de/wp-content/uploads/2016/02/Musterlösung1.pdf"" rel="""">Musterlösung</a></p>
<p style=""text-align: left;"">Aus aktuellem Anlass wurde das Thema auf das heutige Datum verschoben und steht oben in der Verlaufsliste. Ursprünglich wurde der Artikel am 5. Februar 2016 veröffentlicht.</p>",2016-04-05,https://saiht.de/blog/2016/04/05/musteraufgaben-klasse-10-vorlaeufig/,Schule,Musteraufgaben|Physikunterricht
270,Stirlingmotor,"Bei allen Energieumwandlungen entsteht Wärme (u.a. durch Reibung), die meist als Energie ""verlorengeht"". Schön wäre es, diese Wärmeenergie irgendwie nutzbar zu machen. Von Zeit zu Zeit wird dann der 200 Jahre alte Stirlingmotor als Lösung vorgeschlagen. Jene Wärmekraftmaschine wandelt tatsächlich Wärme wieder in mechanische Energie um. Wie sie funktioniert? Entweder in <a href=""https://de.wikipedia.org/wiki/Stirlingmotor"">Wikipedia nachlesen</a> oder ein Modell in China für 16€ bestellen und selbst ausprobieren:

https://youtu.be/Rc5NstE1-d4

Leider wird immer wieder der geringe Wirkungsgrad dieser Maschine vergessen. Eine kurze Kalkulation von Aufwand und Nutzen beendet meist jenen Gedankenausflug. Trotzdem werden wohl Fakten und Meinungen weiterhin schön durcheinandergeworfen werden. Ich finde mein Modell schön.",2016-03-01,https://saiht.de/blog/2016/03/01/stirlingmotor/,Projects,Physik
276,"Lagerfeuer und Lightpainting","Natürlich kann man auch am Lagerfeuer mit der Langzeitbelichtung einer Spiegelreflexkamera experimentieren:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/04/IMGP2320.jpg""><img class=""aligncenter wp-image-278 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2016/04/IMGP2320-1024x685.jpg"" alt=""IMGP2320"" width=""840"" height=""562"" /></a>

Ein brennender Stock erzeugt nach ein paar Sekunden ein einmaliges Kunstwerk:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/04/IMGP2308.jpg""><img class=""aligncenter wp-image-279 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2016/04/IMGP2308-1024x685.jpg"" alt=""IMGP2308"" width=""840"" height=""562"" /></a>",2016-04-23,https://saiht.de/blog/2016/04/23/lagerfeuer-und-lightpainting/,Hofkoh|Schule,"autarkes Wohnen|Baumhaus|Lagerfeuer|Lightpainting"
288,"Übergangswohnung und neu mit FTTH","Jetzt sind es schon 5 Tage hier in Saigon oder HCMC (Ho Chi Minh City) und es hat sich schon viel ereignet. Bevor ich die Eindrücke in Ruhe ordne gibt es hier erst einmal ein 5-Minuten-Video von meiner bescheidenen Behausung der ersten Tage:

<iframe src=""https://www.youtube.com/embed/SEBPliLYkq4"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>

Im neuen Apartment im 17. Stock habe ich Internet über Glasfaser! Tatsächlich gibt es hier <a href=""https://de.wikipedia.org/wiki/Glasfasernetz#Fibre_To_The_Home"">FTTH</a> für mich als Privatkunden. Das Beste: es kostet mich nichts, da mein Vermieter alle Kosten für ein halbes Jahr inklusive <a href=""https://de.wikipedia.org/wiki/Video-on-Demand"">VOD</a> (Video auf Abruf) übernimmt. Dass das mitunter nicht viel bringt - dazu später mehr.",2016-08-10,https://saiht.de/blog/2016/08/10/ankunft-saigon/,Saigon,Wohnung
292,"Langsames Internet","<!-- wp:paragraph -->
<p>Eines der Leiden hier in Vietnam ist das langsame Internet. Immer wieder ist es unterbrochen, speziell die internationalen Verbindungen. Wir sprechen schmunzelnd von einer üblichen ""Shark Attack"" so als ob ein Hai die Leitung angefressen hätte. Wenn man sieht, wo die Unterseekabel verlaufen, ist es schon verwunderlich, dass nur Vietnam betroffen ist.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Was auch immer die Ursache, die Leitung ist seit dem 2. August gestört, am 9. August noch 10 Tage zu warten ...</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Der folgende Link von 2016 geht leider nicht mehr, aber es gibt eine weitere Quelle.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><a href=""http://english.vietnamnet.vn/fms/science-it/161866/internet-in-vietnam-to-resume-in-at-least-10-days.html"">http://english.vietnamnet.vn/fms/science-it/161866/internet-in-vietnam-to-resume-in-at-least-10-days.html</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Und hier die zweite Quelle: <a href=""https://subtelforum.com/73internet-in-vietnam-to-resume-in-at-least-10-days/"">https://subtelforum.com/73internet-in-vietnam-to-resume-in-at-least-10-days/</a></p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://subtelforum.com/73internet-in-vietnam-to-resume-in-at-least-10-days/"",""type"":""wp-embed"",""providerNameSlug"":""subtel-forum""} -->
<figure class=""wp-block-embed is-type-wp-embed is-provider-subtel-forum wp-block-embed-subtel-forum""><div class=""wp-block-embed__wrapper"">
https://subtelforum.com/73internet-in-vietnam-to-resume-in-at-least-10-days/
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",2016-09-12,https://saiht.de/blog/2016/09/12/langsames-internet/,Saigon,"Internet|Kultur Vietnam"
296,"Ankunft Ho Chi Minh City","Nach Abflug aus Berlin am Mittwoch und kurzem Zwischenstop in Moskau und 10 Stunden Flugzeit lande ich am Donnerstag früh um kurz nach 9:00 Uhr in Ho Chi Minh City. Warme 28 °C erwarten mich und lassen sofort nach einem kurzen Ersatz für meine Jeans wünschen. Wie versprochen holt mich Bernd vom Flughafen ab. Mit dem klimatisierten Taxi geht es durch das Verkehrschaos der Stadt in Richtung Schule. Dabei erfahre ich schon mal einige Details zum besonders kreativen und chaotischen Leben in dieser Stadt.

Nachdem die Sachen erst mal in der Schule untergestellt sind fahre ich auf dem Sozius von Bernds Roller zum Einkaufszentrum An Phu und zum Geldautomaten. Ich kann maximal 5.000.000 VND abheben, das mache ich zwei mal und bin somit ganz schnell Multimillionär! <strong>Schritt eins</strong> ist erledigt: Geld!

<strong>Schritt zwei:</strong> Mobilfunk und Internet. Auf zum Laden des Vertrauens, die Karte kostet einmalig 45.000 VND (1,80 €). Für monatlich 90.000 VND (3,60 €) erhalte ich 1,2 GB Datenvolumen und einigen Aufladebonus. So habe ich ausreichend *102# Gesprächsguthaben und freie SMS. Für das iPad gibt es auch eine neue Karte: DC500 von viettel kostet 500.000 VND (20 €) einmalig und gibt mir für die folgenden 12 Monate 5GB Surfvolumen im 3G-Netz. LTE oder 4G wird in diesem Jahr erst aufgebaut, vielleicht kommt es nächstes Jahr mit hinzu. Dank Google Maps und GPS habe ich jetzt überall einen digitalen Stadtplan und Routenassistent dabei.

<strong>Der dritte Schritt:</strong> Ein eigener Roller. Gut, das Fahren in Ho Chi Minh City (HCMC) ist speziell, dazu später mehr. Aufgrund der Rahmenbedingungen hier (Spritpreis, Wetter, rudimentäre öffentliche Verkehrsmittel) hat praktische jeder einen Roller und bewegt sich damit fort. Also fahren wir zum Händler des Vertrauens in Thao Dien.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1772_edit.jpg""><img class=""aligncenter size-large wp-image-426"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1772_edit-1024x1006.jpg"" alt=""img_1772_edit"" width=""840"" height=""825"" /></a>

Ich miete einen Sym Attila Victoria mit 110 cm³ 8,6PS Variomatik und Durchschnittsverbrauch von 2,5 Liter/100km bei einem Spritpreis von 15390 VND (0,62 €) je Liter. Das macht 1,5 Eurocent pro Kilometer - das ist schwer zu unterbieten.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1430.jpg""><img class=""aligncenter wp-image-307 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1430-1024x768.jpg"" alt=""IMG_1430"" width=""840"" height=""630"" /></a>

Im Mietvertrag für einen Monat steht neben der Miete von 1.200.000 VND (48 €) ein Pfand von 4.000.000 VND (160 €) und regelmäßige Wartung, Reparatur und Pannenservice. Noch ein Helm für 220.000 VND (8,80 €) und ab 16:00 Uhr fahre ich allein durch die Stadt. Ernährungstechnisch bin ich noch nicht so ganz experimentierfreudig und begebe mich in ein McDonalds. Jene gibt es erst seit Anfang 2015 in HCM, doch sind schon ausreichend Filialen über die Stadt verteilt. Und KFC, BurgerKing, Starbucks, Dunkin Donuts usw. fehlen natürlich nicht.",2016-08-04,https://saiht.de/blog/2016/08/04/ankunft-ho-chi-minh-city/,Saigon|Schule,"Internet|Verkehr HCMC|Wohnung"
298,"neue Wohnung","Dank meines ausgeprägten Schlafdefizites höre ich keinen Wecker. Nach Inbetriebnahme der Wetterstation will ich mich nur kurz hinlegen und schlafe von 9:00 bis 14:00 Uhr durch. Damit bin ich bei der Wohnungsbesichtigung um 11:00 Uhr natürlich nicht dabei. Später erhalte ich aber ein paar Fotos per WhatsApp und bin um 17:00 Uhr noch einmal dort. Als Erstbezug im 17. Stock des Lexington vereinbaren wir 12.000.000 VND (480 €) monatlich für 48 m² Apartment mit Security im ganzen Haus und einer Zugangskarte, um überhaupt mit dem Fahrstuhl in den 17. Stock zu kommen.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1436.jpg""><img class=""aligncenter wp-image-299 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1436-1024x576.jpg"" alt=""IMG_1436"" width=""840"" height=""473"" /></a>

Ich wohne im Block hinten links. Das Fitnessstudio ist im dritten Stock.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/lexington-apartment-for-rent00321.jpg""><img class=""aligncenter size-full wp-image-423"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/lexington-apartment-for-rent00321.jpg"" alt=""lexington-apartment-for-rent00321"" width=""745"" height=""357"" /></a>

Den Pool im fünften Stock auf dem Dach von Block E kann man auch gut erkennen. Da macht die neue Apple Watch (weil wasserdicht) auch Sinn und ich habe eine Ausrede, sie mir kaufen zu müssen :)

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/lexington-apartment-for-rent00419.jpg""><img class=""aligncenter size-full wp-image-424"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/lexington-apartment-for-rent00419.jpg"" alt=""lexington-apartment-for-rent00419"" width=""745"" height=""357"" /></a>

Im Vergleich entspricht das wohl dem lokalen Niveau in Distrikt für eine möblierte Wohnung. Ohne Fitnessraum in eher vietnamesischer Umgebung ist wohl auch 8.000.000 VND möglich oder 6.500.000 unmöbliert. Dann fehlt aber vielleicht sogar die Klimaanlage. Einen Entwurf des Mietvertrages bekommen ich für das Wochenende einmal mit. Und wünsche mir einen größeren Fernseher (30 Zoll ist zu wenig) und einen Internetanschluss und eine Matratze für das Bett. Es soll bis Montag da sein.",2016-08-05,https://saiht.de/blog/2016/08/05/neue-wohnung/,Saigon,Wohnung
301,"Nico's Hochzeit","Auch wenn die Überschrift mit einem Deppen-Apostroph beginnt, so bin ich doch innerhalb kürzester Zeit in das lokale soziale Leben integriert. Ein langjähriger Lehrer der IGS HCMC heiratet seine vietnamesische Freundin weitgehend traditionell und Dung Bui lädt mich ein, einfach mitzukommen.<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1450.jpg""><img class=""aligncenter wp-image-302 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1450-1024x768.jpg"" alt=""IMG_1450"" width=""840"" height=""630"" /></a>

Nachdem wir bei Nicos Wohnung einige alte Freunde aus Deutschland und seinen Bruder abgeholt haben geht es zum Haus der Eltern der Braut. Hier wird auf die 7 Geschenke, die rituelle Übergabe, die Ehre der Urgroßeltern auf dem Hausaltar und weitere Details geachtet.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1459.jpg""><img class=""aligncenter wp-image-304 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1459-1024x768.jpg"" alt=""IMG_1459"" width=""840"" height=""630"" /></a>

Der weitere Verlauf ist zum Glück nicht so, wie in Vietnam üblich. Denn dann würden 100-500 Personen zum Essen eingeladen. Etwa von 12:00 bis 15:00 Uhr würden alle ein teures, aber nicht unbedingt wohlschmeckendes Mahl zu sich nehmen und dann nach Hause gehen. Nico freut sich hingegen auf etwas mehr Konversation mit Freunden und u.a. ein Video von Freunden, die nicht anwesend sein könne und die an seine Kindheit und verrückte Jugend erinnern.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1462.jpg""><img class=""aligncenter wp-image-303 size-large"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1462-1024x294.jpg"" alt=""IMG_1462"" width=""840"" height=""241"" /></a>

Die vietnamesische Verwandtschaft macht sich recht schnell aus dem Staub, die anderen sitzen bis 10:00 Uhr im Restaurant. Da wir dann unsere pädagogische Leiterin nach Hause bringen, beenden wir die Details an dieser Stelle :)",2016-08-06,https://saiht.de/blog/2016/08/06/nicos-hochzeit/,Saigon,"Kultur Vietnam"
320,"Shoppen am Sonntag","Über das Internet hatte ich einen Anbieter gefunden, der eine Xiaomi Smart Waage mit Bluetooth auch hier in HCMC verkauft. Es war schon 17:00 Uhr am Sonntag, als ich überlegte, ob dieser Laden wohl noch offen hätte. Also fuhr ich einfach mal vorbei, um zumindest die Adresse zu haben.

Anscheinend gibt es am Sonntag nichts besonderes zu tun, man muss sich nicht erholen oder Zeit mit der Familie verbringen - der Laden war auf und ich konnte problemlos mit der Mastercard bezahlen! Was sind Ladenschlusszeiten? Aber ohne religiöse Beeinflussung ist wohl weder der Sabbat (Samstag) noch der Sonntag heilig oder arbeitsfrei. Business as usual.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1466.jpg""><img class=""aligncenter size-large wp-image-326"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1466-1024x768.jpg"" alt=""img_1466"" width=""840"" height=""630"" /></a>

Das steht übrigens im krassen Kontrast zu den Öffnungszeiten von öffentlichen Einrichtungen oder Banken: Zwischen 12:00 Uhr und 13:30 Uhr braucht man gar nicht versuchen, dort vorstellig zu werden. Da ist nämlich Mittagspause - und die scheint heilig zu sein. Dafür schließen sie aber auch schon um 16:30 Uhr. Sie können es sich wohl leisten.

Rückweg übrigens im Vietnam-Style: das dicke Paket baumelt am Lenker. Ladungssicherung? Was soll das sein? Ich halte es doch irgendwie fest :)",2016-08-07,https://saiht.de/blog/2016/08/07/shoppen-am-sonntag/,Saigon,"Kultur Vietnam"
322,"Bankkonto 1: Standard Chartered","Für meinen Arbeitsvertrag benötige ich ein vietnamesisches Konto, damit mir mein Gehalt in vietnamesischen Dong (VND) überwiesen werden kann. Sonst würde der Arbeitsvertrag nicht genehmigt werden. Natürlich ist er sowohl in deutsch als auch in vietnamesisch verfasst und umfasst einen 8-Stunden-Tag mit einstündiger Mittagspause. Das hat zwar mit dem Lehreralltag nix zu tun, ist aber Standard. Andere Verträge gibt es nicht. Keine kürzere Arbeitszeit, schon gar keine Teilzeit. Na gut, also ein Konto eröffnen. Nico sagte am Tag seiner Hochzeit, dass er einige Probleme mit der BIDV - der Vertragsbank der Schule - hatte, plus Verständigungsschwierigkeiten, und daher zur Standard Chartered Bank gewechselt ist. Als englische Bank sprechen sie ohnehin englisch, alles ist problemlos.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/sc1.png""><img class=""aligncenter size-full wp-image-484"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/sc1.png"" alt="""" width=""1023"" height=""665"" /></a>

Wir fahren also am Montag früh zur Standard Chartered und beantragen ein Konto. Während einige Vietnamesen warten werden wir sofort zu einem Beraterplatz weitergeführt. Die Sonderbehandlung der ""Langnasen"" wird uns hier noch öfter begegnen. Online hatte ich mich schon informiert und meinen Reisepass mit Visum für meinen neuen PowerSaver Account mitgebracht.

Wir füllen das dreiseitige englische Antragsformular aus und erfahren erste Details: So einfach geht das nicht. Unser Reisepass muss erst ins Vietnamesische übersetzt und die Übersetzung beglaubigt werden. Ich frage ungläubig nach: Eine englische Bank will die englischen Angaben in meinem Reisepass ins vietnamesische übersetzen? Beglaubigt? Wozu? Nun, es ist wohl Gesetz und die Bank kümmert sich selbst um die Details. Also gut.

Jetzt braucht die nette Bankangestellte noch mein Einkommen. Ich kann nämlich nicht einfach so Geld nach Deutschland überweisen. Für jeden Betrag, den ich überweise, muss klar sein, aus welcher Quelle das Geld stammt. Wie genau man das auseinanderhalten will ist mir nicht klar, aber wohl das Gesetz. Auch diese Angabe erhält sie, voraussichtlich wird dieser Betrag wohl in Zukunft ohnehin regelmäßig auf dem Konto landen.

Nun brauchen wir auch noch den Arbeitsvertrag!!! Ich will doch nur ein Konto eröffnen! Nein, sie braucht den Vertrag, sonst können wir kein Bankkonto eröffnen. Das stand nicht auf der Internetseite. Ist ihr egal. Macht nix, ich habe ihn eingescannt und auf meinem Tablet dabei. Bitte sehr!

Nein, den Arbeitsvertrag können wie so nicht annehmen. Was?? Er ist nicht auf jeder Seite gestempelt, sondern nur auf der 10. Seite. Das genügt nicht! Damit die Bank ihn akzeptiert muss jede Seite gestempelt sein. Ich verstehe es nicht. Für mich ist dieser Vertrag ausreichend und bindend, aber um ein Bankkonto zu eröffnen genügt er nicht. Wir müssen morgen wiederkommen, mit jeder gestempelten Seite! (Auf die Idee mit Photoshop komme ich zu spät) Leider geht es nicht anderes und wir vertagen uns auf morgen.

Da wir schon mal unterwegs sind, fragen wir gleich noch bei der Vietcombank im gleichen Gebäude nach. Unserer Übersetzerin Dung wird erklärt, dass für sie dieselben Regeln gelten würden, es ist keine Schikane der einen Bank. So genervt wie wir sind glauben wir es immer noch nicht.

Wir fahren also auch noch zur BIDV in die Stadt. In der großen Filiale bestätigen auch diese Mitarbeiter, dass es so umständlich ist. Was soll's. Zurück in der Schule drucke ich meinen Vertrag möglichst klein und unleserlich aus, dann wird ein roter Stempel über die aufgefächerten Seiten gedrückt. Der rote Stempel ist hier SEHR WICHTIG. Wir fragen uns, was der Mitarbeiterin wohl morgen noch einfallen könnte ...

[caption id=""attachment_340"" align=""aligncenter"" width=""800""]<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1972.jpg""><img class=""wp-image-340 size-full"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1972.jpg"" alt=""img_1972"" width=""800"" height=""600"" /></a> der gestempelte aufgefächerte Vertrag[/caption]",2016-08-08,https://saiht.de/blog/2016/08/08/bankkonto-1-standard-chartered/,Saigon,"Bank|Kultur Vietnam"
329,"Bankkonto 2: sc.vn die Zweite","Um es kurz zu machen: Ich bin am nächsten Tag noch einmal zur Bank, nur um zu erfahren, dass das Konto leider nicht eröffnet werden könne. Begründung: Ich brauche einen Vertrag, der mindestens ein Jahr umfasst. Aus Kostengründen wurde mir von der Schule jedoch kein Zweijahresvertrag angeboten. Stattdessen habe ich nur einen Vertrag über 11 Monate erhalten.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/sc3.png""><img class=""aligncenter size-full wp-image-488"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/sc3.png"" alt="""" width=""769"" height=""423"" /></a>

Dabei ist das kostenlose Fahrrad zur Kontoeröffnung schon verlockend. Den Haken finde ich in den nächsten Wochen heraus. Man kann hier ein Fahrrad für 40€ kaufen!

Was der Dame in der Bank übrigens nicht aufgefallen ist: Im Vertrag ist noch ein Anhang 2 als Bestandteil des Vertrages festgelegt. Danach hat sie gar nicht gefragt. Im Zweifelsfall wäre jener gar nicht unterschrieben gewesen.

Und wenn wir gerade von Anhang 2 reden - wo ist dann Anhang 1? Das fiel dann noch ein paar Wochen später einer Angestellten einer anderen Bank auf. Nun, den habe ich gar nicht. Im Gespräch mit unserem Verwaltungsleiter Huu haben wir das deutschsprachige Dokument ausgedruckt, unterschrieben und zu den Akten geheftet. Es ist nur eine Art Arbeitsplatzbeschreibung, obwohl der Arbeitsvertrag schon viele Pflichten mit abdeckt. Jetzt sind die Unterlagen wenigstens vollständig.",2016-08-09,https://saiht.de/blog/2016/08/09/bankkonto-2-sc-vn-die-zweite/,Saigon,Bank
